11:21:10 - 開始處理語言: zh-MO (包容關係相容版本)
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activityCompletionStatistics.calculationLogic.test
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activityCompletionStatistics.calculationLogic.test
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activityCompletionStatistics.calculationLogic.test
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.attendance.description
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.attendance.description
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.attendance.description
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.attendance.calculationLogic.attendance
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.attendance.calculationLogic.attendance
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.attendance.calculationLogic.attendance
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.interaction.description
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.interaction.description
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.interaction.description
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.interaction.calculationLogic.race
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.interaction.calculationLogic.race
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.interaction.calculationLogic.race
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.interaction.calculationLogic.vote
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.interaction.calculationLogic.vote
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.interaction.calculationLogic.vote
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.interaction.calculationLogic.feedback
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.interaction.calculationLogic.feedback
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.interaction.calculationLogic.feedback
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.interaction.calculationLogic.quiz
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.interaction.calculationLogic.quiz
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.interaction.calculationLogic.quiz
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.learningDuration.description
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.learningDuration.description
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.learningDuration.description
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.homework.waitForScoreInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.homework.waitForScoreInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.homework.waitForScoreInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.homework.avgScoreGraph
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.homework.avgScoreGraph
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.homework.avgScoreGraph
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.homework.avgScoreGraphInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.homework.avgScoreGraphInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.homework.avgScoreGraphInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.exam.waitForScoreInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.exam.waitForScoreInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.exam.waitForScoreInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.exam.avgScoreGraph
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.exam.avgScoreGraph
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.exam.avgScoreGraph
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.exam.avgScoreGraphInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.exam.avgScoreGraphInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.exam.avgScoreGraphInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.downloadRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perDownloadCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.viewRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewNumInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.material.perViewDurationInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.video.viewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.video.viewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.video.viewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.video.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.video.viewTop5Info
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.video.viewTop5Info
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.video.viewTop5Info
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.forum.attendanceCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.forum.attendanceCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.forum.attendanceCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.forum.totalPostsInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.forum.totalPostsInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.forum.totalPostsInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.forum.topicsInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.forum.topicsInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.forum.topicsInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.forum.repliesInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.forum.repliesInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.forum.repliesInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.weblink.viewRateInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.note.activities.weblink.perViewCountInfo
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.statisticsByStudent
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.statisticsByStudent
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.statisticsByStudent
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.forum.studentTitle
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.forum.studentTitle
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.forum.studentTitle
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.forum.studentPosts
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.forum.studentPosts
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.forum.studentPosts
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: learningAnalysis.students
11:21:11 - 跳過空白替換結果 - 公部門: learningAnalysis.students
11:21:11 - 跳過空白替換結果 - 培訓機構: learningAnalysis.students
